=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.21 13:23:33 =~=~=~=~=~=~=~=~=~=~=~=
7230.97,58.60,-8.28,3.58,4.50,-0.08,-0.01,-0.05,-0.49,1.26,9.90,0.00,-0.02,0.02
7230.99,58.64,-8.29,3.54,4.53,-0.08,-0.02,-0.05,-0.47,1.25,9.93,-0.00,-0.02,0.02
7231.00,58.66,-8.30,3.52,4.56,-0.09,-0.02,-0.05,-0.45,1.24,9.97,-0.00,-0.03,0.03
7231.01,58.68,-8.33,3.46,4.62,-0.08,-0.02,-0.04,-0.42,1.23,10.01,0.00,-0.03,0.03
7231.03,58.70,-8.36,3.39,4.71,-0.08,-0.02,-0.03,-0.36,1.22,10.09,0.00,-0.02,0.03
7231.04,58.71,-8.40,3.33,4.80,-0.06,-0.02,-0.02,-0.30,1.21,10.15,0.01,-0.01,0.02
7231.06,58.73,-8.42,3.29,4.84,-0.03,-0.01,0.00,-0.22,1.23,10.16,0.02,0.01,0.01
7231.08,58.75,-8.41,3.30,4.84,-0.01,-0.01,0.02,-0.20,1.23,10.13,0.02,0.01,0.00
7231.09,58.77,-8.42,3.32,4.79,0.01,-0.01,0.03,-0.20,1.23,10.10,0.03,0.02,-0.01
7231.10,58.78,-8.40,3.36,4.77,0.02,-0.01,0.04,-0.25,1.24,10.07,0.03,0.03,-0.02
7231.11,58.78,-8.35,3.45,4.73,0.03,-0.01,0.04,-0.30,1.26,10.03,0.03,0.03,-0.02
7231.13,58.76,-8.29,3.53,4.67,0.04,-0.01,0.05,-0.35,1.26,9.97,0.03,0.03,-0.03
7231.14,58.72,-8.23,3.60,4.58,0.04,-0.02,0.05,-0.39,1.27,9.89,0.03,0.04,-0.02
7231.16,58.68,-8.20,3.63,4.56,0.03,-0.02,0.04,-0.42,1.28,9.86,0.03,0.04,-0.01
7231.17,58.66,-8.18,3.68,4.55,0.03,-0.02,0.04,-0.44,1.29,9.86,0.03,0.04,-0.01
7231.18,58.61,-8.15,3.71,4.54,0.02,-0.02,0.04,-0.44,1.30,9.86,0.02,0.04,-0.01
7231.19,58.55,-8.13,3.72,4.55,0.00,-0.02,0.02,-0.42,1.34,9.90,0.02,0.04,-0.01
7231.21,58.52,-8.13,3.73,4.56,-0.00,-0.01,0.01,-0.41,1.36,9.92,0.01,0.04,-0.02
7231.22,58.48,-8.14,3.74,4.58,-0.01,-0.01,0.00,-0.39,1.40,9.96,0.01,0.04,-0.02
7231.24,58.46,-8.15,3.74,4.58,-0.02,-0.01,-0.01,-0.39,1.42,9.96,0.01,0.04,-0.02
7231.26,58.43,-8.17,3.71,4.59,-0.03,-0.00,-0.05,-0.38,1.41,9.95,0.01,0.04,-0.01
7231.27,58.42,-8.18,3.69,4.59,-0.03,0.00,-0.06,-0.38,1.39,9.95,0.01,0.04,-0.01
7231.29,58.42,-8.21,3.63,4.59,-0.03,0.00,-0.07,-0.38,1.37,9.96,0.01,0.04,-0.01
7231.30,58.42,-8.25,3.56,4.60,-0.03,0.01,-0.08,-0.39,1.33,9.96,0.00,0.05,-0.01
7231.31,58.42,-8.29,3.51,4.60,-0.03,0.01,-0.08,-0.41,1.32,9.95,0.00,0.05,-0.02
7231.32,58.42,-8.35,3.47,4.59,-0.02,0.00,-0.07,-0.45,1.28,9.98,0.01,0.05,-0.02
7231.34,58.42,-8.39,3.46,4.58,-0.02,0.00,-0.06,-0.47,1.25,9.99,0.01,0.05,-0.02
7231.36,58.44,-8.42,3.44,4.54,-0.02,-0.00,-0.05,-0.52,1.21,10.00,0.02,0.04,-0.02
7231.38,58.44,-8.42,3.43,4.52,-0.02,-0.00,-0.04,-0.53,1.20,10.00,0.02,0.04,-0.02
7231.39,58.44,-8.42,3.42,4.54,-0.02,-0.01,-0.03,-0.52,1.21,9.99,0.02,0.04,-0.01
7231.41,58.44,-8.36,3.38,4.55,-0.02,-0.01,-0.02,-0.49,1.22,9.99,0.03,0.03,-0.01
7231.42,58.44,-8.37,3.41,4.54,-0.02,-0.01,-0.01,-0.45,1.23,9.96,0.03,0.03,-0.01
7231.44,58.47,-8.29,3.55,4.61,-0.02,-0.01,0.03,-0.39,1.22,9.94,0.03,0.03,-0.00
7231.45,58.47,-8.29,3.51,4.63,-0.02,-0.01,0.02,-0.36,1.25,9.91,0.03,0.03,-0.01
7231.47,58.52,-8.40,3.56,4.43,-0.04,-0.03,-0.00,-0.52,1.25,9.81,0.01,0.02,-0.01
7231.49,58.53,-8.43,3.47,4.39,-0.04,-0.04,0.00,-0.61,1.25,9.83,0.00,0.01,-0.01
7231.50,58.55,-8.46,3.41,4.37,-0.04,-0.05,0.01,-0.67,1.24,9.86,-0.00,0.00,-0.01
7231.51,58.53,-8.44,3.41,4.40,-0.04,-0.06,0.03,-0.70,1.21,9.92,0.00,-0.01,0.01
7231.53,58.49,-8.38,3.46,4.41,-0.04,-0.07,0.04,-0.72,1.22,9.97,0.01,-0.02,0.03
7231.54,58.44,-8.27,3.58,4.47,-0.05,-0.06,0.05,-0.71,1.26,9.98,0.01,-0.02,0.04
7231.55,58.38,-8.20,3.66,4.53,-0.05,-0.06,0.05,-0.65,1.33,9.98,0.01,-0.02,0.04
7231.56,58.34,-8.19,3.70,4.56,-0.06,-0.05,0.04,-0.57,1.39,9.98,0.01,-0.02,0.03
7231.58,58.30,-8.23,3.69,4.63,-0.06,-0.05,0.02,-0.49,1.44,10.00,-0.00,-0.01,0.01
7231.59,58.28,-8.27,3.65,4.68,-0.06,-0.04,0.00,-0.42,1.46,10.03,-0.01,0.00,-0.01
7231.60,58.25,-8.29,3.62,4.70,-0.05,-0.04,-0.02,-0.37,1.44,10.05,-0.01,0.01,-0.02
7231.62,58.24,-8.29,3.56,4.69,-0.04,-0.04,-0.03,-0.39,1.38,10.04,-0.01,0.01,-0.03
7231.63,58.22,-8.30,3.47,4.64,-0.03,-0.04,-0.03,-0.46,1.31,9.98,-0.01,0.01,-0.01
7231.65,58.20,-8.32,3.43,4.61,-0.03,-0.04,-0.02,-0.50,1.26,9.93,0.00,0.01,0.00
7231.68,58.17,-8.33,3.45,4.57,-0.03,-0.04,0.01,-0.51,1.27,9.91,0.01,0.01,0.01
7231.69,58.17,-8.33,3.47,4.55,-0.03,-0.05,0.02,-0.50,1.28,9.90,0.02,0.01,0.02
7231.70,58.16,-8.33,3.51,4.55,-0.03,-0.05,0.03,-0.51,1.29,9.91,0.02,0.00,0.02
7231.72,58.15,-8.31,3.57,4.56,-0.03,-0.06,0.03,-0.53,1.30,9.94,0.02,-0.00,0.02
7231.73,58.13,-8.29,3.59,4.57,-0.03,-0.06,0.02,-0.54,1.31,9.97,0.01,-0.00,0.01
7231.74,58.10,-8.28,3.61,4.57,-0.04,-0.06,0.01,-0.56,1.31,9.98,0.00,-0.01,0.00
7231.75,58.05,-8.26,3.60,4.58,-0.04,-0.05,0.00,-0.58,1.32,9.98,-0.01,-0.01,-0.00
7231.78,58.00,-8.26,3.59,4.60,-0.04,-0.05,0.00,-0.53,1.33,9.98,-0.01,-0.00,-0.00
7231.80,57.96,-8.26,3.57,4.63,-0.04,-0.04,0.00,-0.51,1.32,9.98,-0.01,-0.00,0.00
7231.82,57.94,-8.25,3.56,4.64,-0.04,-0.04,-0.00,-0.49,1.31,9.98,-0.01,-0.00,-0.00
7231.84,57.93,-8.25,3.55,4.65,-0.04,-0.04,-0.00,-0.48,1.32,10.00,-0.01,-0.00,-0.00
7231.85,57.92,-8.25,3.56,4.65,-0.04,-0.04,-0.00,-0.48,1.32,9.99,-0.00,-0.00,-0.00
7231.86,57.91,-8.24,3.56,4.66,-0.04,-0.03,-0.00,-0.48,1.33,9.98,-0.00,-0.00,-0.00
7231.88,57.90,-8.24,3.57,4.66,-0.04,-0.03,-0.00,-0.46,1.34,9.96,0.00,-0.00,0.01
7231.90,57.89,-8.23,3.59,4.67,-0.04,-0.03,-0.01,-0.43,1.35,9.95,0.00,0.00,0.01
7231.91,57.88,-8.23,3.57,4.69,-0.04,-0.03,-0.01,-0.44,1.34,9.94,0.00,0.00,0.01
7231.93,57.86,-8.23,3.56,4.66,-0.04,-0.03,-0.02,-0.45,1.30,9.91,-0.01,0.00,-0.00
7231.96,57.86,-8.24,3.56,4.64,-0.04,-0.03,-0.02,-0.47,1.29,9.91,-0.02,0.00,-0.01
7231.97,57.84,-8.25,3.54,4.63,-0.04,-0.03,-0.02,-0.51,1.27,9.90,-0.02,0.00,-0.02
7231.99,57.82,-8.27,3.51,4.64,-0.05,-0.04,-0.02,-0.54,1.26,9.95,-0.02,0.00,-0.02
7232.01,57.78,-8.30,3.48,4.65,-0.05,-0.04,-0.02,-0.57,1.25,10.02,-0.02,0.00,-0.01
7232.03,57.73,-8.32,3.48,4.67,-0.04,-0.03,-0.01,-0.58,1.26,10.08,-0.01,0.01,-0.01
7232.05,57.71,-8.32,3.49,4.69,-0.04,-0.03,-0.01,-0.57,1.27,10.09,-0.01,0.01,-0.01
7232.06,57.67,-8.30,3.51,4.69,-0.04,-0.02,-0.01,-0.55,1.30,10.09,-0.00,0.01,-0.01
7232.08,57.65,-8.29,3.52,4.68,-0.04,-0.02,-0.02,-0.53,1.29,10.05,0.00,0.01,-0.01
7232.10,57.64,-8.29,3.50,4.65,-0.04,-0.01,-0.02,-0.55,1.27,10.00,0.01,0.02,-0.00
7232.11,57.63,-8.30,3.47,4.63,-0.04,-0.01,-0.02,-0.55,1.25,9.96,0.01,0.02,-0.00
7232.12,57.64,-8.31,3.42,4.61,-0.04,-0.02,-0.01,-0.56,1.23,9.93,0.02,0.02,0.01
7232.15,57.63,-8.33,3.41,4.60,-0.04,-0.02,0.00,-0.55,1.21,9.91,0.02,0.02,0.01
7232.16,57.62,-8.33,3.42,4.62,-0.04,-0.03,0.01,-0.56,1.20,9.94,0.02,0.03,0.02
7232.17,57.61,-8.32,3.43,4.63,-0.04,-0.03,0.02,-0.56,1.21,9.95,0.02,0.03,0.02
7232.18,57.58,-8.32,3.45,4.65,-0.04,-0.04,0.03,-0.56,1.22,9.97,0.02,0.03,0.01
7232.20,57.54,-8.30,3.48,4.67,-0.04,-0.04,0.03,-0.56,1.24,10.00,0.02,0.03,0.01
7232.21,57.49,-8.27,3.53,4.68,-0.04,-0.04,0.04,-0.54,1.27,10.01,0.02,0.03,-0.00
7232.25,57.42,-8.24,3.58,4.69,-0.04,-0.03,0.03,-0.51,1.32,9.98,0.01,0.03,-0.00
7232.26,57.39,-8.23,3.58,4.69,-0.04,-0.03,0.02,-0.52,1.33,9.97,0.01,0.03,-0.00
7232.28,57.37,-8.22,3.58,4.68,-0.04,-0.03,0.02,-0.52,1.33,9.97,0.01,0.03,0.00
7232.29,57.34,-8.21,3.58,4.67,-0.04,-0.03,0.01,-0.53,1.33,9.96,0.01,0.03,0.00
7232.30,57.33,-8.21,3.57,4.67,-0.04,-0.02,0.01,-0.53,1.32,9.97,0.01,0.03,0.01
7232.31,57.31,-8.21,3.58,4.66,-0.04,-0.02,0.01,-0.54,1.32,9.96,0.00,0.03,0.01
7232.33,57.29,-8.23,3.58,4.66,-0.04,-0.02,0.00,-0.54,1.31,9.97,0.00,0.03,0.01
7232.35,57.28,-8.23,3.58,4.67,-0.04,-0.02,-0.00,-0.55,1.31,9.97,0.00,0.02,0.01
7232.36,57.27,-8.23,3.58,4.67,-0.04,-0.02,-0.01,-0.55,1.32,9.97,-0.00,0.02,0.00
7232.37,57.27,-8.25,3.56,4.65,-0.04,-0.02,-0.01,-0.55,1.32,9.99,-0.00,0.02,-0.00
7232.38,57.26,-8.27,3.54,4.66,-0.04,-0.02,-0.02,-0.58,1.31,10.01,-0.00,0.02,-0.00
7232.40,57.26,-8.27,3.52,4.67,-0.04,-0.02,-0.02,-0.59,1.29,10.01,-0.00,0.01,-0.00
7232.42,57.25,-8.28,3.49,4.66,-0.04,-0.02,-0.02,-0.60,1.27,9.99,0.00,0.01,-0.00
7232.44,57.25,-8.28,3.49,4.67,-0.04,-0.02,-0.01,-0.59,1.27,9.98,0.00,0.00,0.00
7232.45,57.25,-8.28,3.49,4.67,-0.04,-0.02,-0.01,-0.60,1.27,9.97,0.00,0.00,0.00
7232.47,57.25,-8.29,3.50,4.68,-0.04,-0.02,-0.01,-0.59,1.27,9.97,0.00,0.00,0.00
7232.48,57.25,-8.28,3.51,4.67,-0.03,-0.02,-0.00,-0.58,1.26,9.97,0.01,-0.00,0.00
7232.51,57.25,-8.28,3.50,4.67,-0.03,-0.02,-0.00,-0.59,1.25,9.97,0.01,0.00,0.00
7232.53,57.24,-8.28,3.50,4.67,-0.03,-0.02,0.00,-0.59,1.25,9.96,0.01,0.00,0.00
7232.54,57.24,-8.28,3.50,4.67,-0.03,-0.02,0.00,-0.59,1.26,9.96,0.01,0.00,0.00
7232.56,57.24,-8.26,3.51,4.67,-0.03,-0.02,0.01,-0.58,1.27,9.96,0.00,0.00,0.00
7232.58,57.24,-8.25,3.53,4.67,-0.03,-0.02,0.01,-0.58,1.28,9.96,0.01,0.00,0.00
7232.59,57.24,-8.25,3.53,4.66,-0.03,-0.02,0.01,-0.57,1.30,9.96,0.00,0.00,-0.00
7232.62,57.24,-8.24,3.54,4.66,-0.03,-0.02,0.00,-0.57,1.29,9.95,0.00,0.00,0.00
7232.63,57.24,-8.24,3.54,4.66,-0.03,-0.02,0.00,-0.58,1.29,9.97,0.00,0.00,0.00
7232.65,57.24,-8.25,3.53,4.67,-0.03,-0.02,0.00,-0.57,1.29,9.98,0.00,0.00,0.00
7232.67,57.24,-8.26,3.53,4.67,-0.03,-0.02,-0.00,-0.58,1.29,9.98,0.00,0.00,0.00
7232.68,57.23,-8.26,3.53,4.66,-0.03,-0.02,-0.00,-0.60,1.28,9.99,0.00,0.00,0.00
7232.69,57.23,-8.27,3.53,4.67,-0.03,-0.02,-0.00,-0.59,1.29,9.98,0.00,0.00,0.00
7232.71,57.23,-8.27,3.53,4.66,-0.03,-0.02,-0.00,-0.60,1.28,9.97,0.01,0.00,0.00
7232.72,57.23,-8.27,3.53,4.66,-0.03,-0.02,-0.00,-0.60,1.27,9.97,0.01,0.00,0.00
7232.73,57.23,-8.27,3.52,4.66,-0.03,-0.02,-0.00,-0.59,1.26,9.97,0.01,0.00,0.00
7232.75,57.23,-8.27,3.51,4.65,-0.03,-0.02,-0.00,-0.59,1.27,9.96,0.01,0.00,0.00
7232.76,57.23,-8.26,3.51,4.66,-0.03,-0.02,-0.00,-0.58,1.27,9.95,0.00,0.00,0.00
7232.77,57.23,-8.26,3.51,4.66,-0.03,-0.02,-0.00,-0.58,1.27,9.95,0.00,-0.00,0.00
7232.79,57.23,-8.26,3.52,4.66,-0.03,-0.02,-0.00,-0.59,1.28,9.95,0.00,-0.00,-0.00
7232.81,57.22,-8.25,3.52,4.67,-0.04,-0.02,-0.00,-0.59,1.27,9.95,0.00,0.00,-0.00
7232.82,57.21,-8.25,3.51,4.67,-0.04,-0.02,-0.00,-0.59,1.27,9.96,0.00,0.00,0.00
7232.84,57.20,-8.25,3.52,4.67,-0.04,-0.02,-0.00,-0.59,1.28,9.98,0.00,0.00,0.00
7232.86,57.20,-8.25,3.52,4.65,-0.04,-0.02,0.00,-0.60,1.27,9.98,0.00,0.00,0.00
7232.87,57.20,-8.26,3.52,4.66,-0.04,-0.02,0.00,-0.58,1.28,9.97,0.00,0.00,0.00
7232.89,57.20,-8.26,3.52,4.67,-0.04,-0.02,-0.00,-0.59,1.28,9.98,0.00,0.00,0.00
7232.90,57.20,-8.26,3.52,4.68,-0.04,-0.02,-0.00,-0.58,1.28,9.98,0.00,0.00,0.00
7232.92,57.20,-8.27,3.52,4.67,-0.04,-0.02,-0.00,-0.58,1.27,9.99,0.00,0.00,0.00
7232.93,57.21,-8.27,3.53,4.67,-0.04,-0.02,-0.00,-0.58,1.27,9.98,0.00,0.00,0.00
7232.94,57.21,-8.26,3.53,4.66,-0.04,-0.02,-0.00,-0.58,1.27,9.96,0.00,0.00,0.00
7232.95,57.21,-8.26,3.52,4.67,-0.04,-0.02,-0.00,-0.58,1.27,9.97,0.00,0.00,0.00
7232.97,57.21,-8.26,3.53,4.67,-0.04,-0.02,-0.00,-0.59,1.27,9.97,0.01,0.00,0.00
7232.98,57.21,-8.27,3.52,4.67,-0.04,-0.02,-0.00,-0.59,1.28,9.97,0.01,0.00,0.00
7232.99,57.22,-8.27,3.53,4.66,-0.04,-0.02,-0.00,-0.58,1.27,9.97,0.01,0.00,0.00
7233.00,57.22,-8.27,3.52,4.67,-0.04,-0.02,-0.00,-0.58,1.27,9.97,0.01,0.00,0.00
7233.01,57.22,-8.27,3.52,4.67,-0.04,-0.02,-0.00,-0.57,1.27,9.96,0.01,0.00,0.00
7233.03,57.23,-8.27,3.53,4.67,-0.04,-0.02,-0.00,-0.56,1.28,9.97,0.00,0.00,-0.00
7233.04,57.24,-8.27,3.53,4.67,-0.04,-0.02,-0.00,-0.57,1.28,9.97,0.00,0.00,-0.00
7233.06,57.24,-8.25,3.53,4.67,-0.03,-0.02,-0.01,-0.58,1.28,9.97,0.00,0.00,-0.00
7233.07,57.24,-8.25,3.52,4.67,-0.03,-0.02,-0.01,-0.58,1.28,9.96,0.00,0.00,-0.00
7233.08,57.24,-8.26,3.52,4.67,-0.03,-0.02,-0.01,-0.58,1.27,9.97,0.00,0.00,-0.00
7233.10,57.24,-8.27,3.52,4.66,-0.03,-0.02,-0.01,-0.58,1.27,9.98,0.00,0.00,-0.00
7233.11,57.24,-8.27,3.51,4.67,-0.03,-0.02,-0.01,-0.58,1.26,9.97,0.00,0.00,-0.00
7233.12,57.24,-8.27,3.50,4.66,-0.03,-0.02,-0.01,-0.58,1.26,9.97,0.00,0.00,-0.00
7233.13,57.24,-8.28,3.50,4.66,-0.03,-0.02,-0.01,-0.59,1.25,9.98,0.00,0.00,-0.00
7233.15,57.24,-8.28,3.50,4.66,-0.03,-0.02,-0.00,-0.60,1.24,9.99,0.00,0.00,0.00
7233.16,57.24,-8.29,3.50,4.65,-0.03,-0.02,-0.00,-0.61,1.24,9.99,0.01,0.00,0.00
7233.17,57.24,-8.29,3.50,4.66,-0.03,-0.02,0.00,-0.61,1.24,9.98,0.01,0.00,0.00
7233.19,57.24,-8.30,3.50,4.65,-0.03,-0.02,0.00,-0.61,1.24,9.99,0.01,0.00,0.00
7233.20,57.25,-8.29,3.50,4.64,-0.03,-0.02,0.01,-0.60,1.25,9.98,0.01,0.00,0.01
7233.21,57.25,-8.28,3.51,4.64,-0.03,-0.02,0.01,-0.61,1.25,9.98,0.01,0.00,0.00
7233.22,57.26,-8.28,3.51,4.64,-0.03,-0.02,0.01,-0.59,1.27,9.97,0.01,0.00,0.00
7233.23,57.26,-8.26,3.52,4.65,-0.03,-0.02,0.01,-0.58,1.27,9.96,0.01,0.00,0.00
7233.25,57.27,-8.25,3.53,4.66,-0.03,-0.02,0.01,-0.55,1.28,9.95,0.01,0.00,0.00
7233.26,57.28,-8.23,3.55,4.67,-0.03,-0.02,0.01,-0.55,1.30,9.95,0.00,0.00,0.00
7233.28,57.27,-8.23,3.57,4.68,-0.03,-0.02,0.00,-0.57,1.31,9.95,0.00,0.00,-0.00
7233.30,57.27,-8.23,3.56,4.67,-0.03,-0.02,-0.00,-0.58,1.30,9.97,0.00,0.00,0.00
7233.31,57.26,-8.24,3.54,4.66,-0.03,-0.02,-0.01,-0.59,1.30,9.98,0.00,0.00,0.00
7233.32,57.26,-8.25,3.54,4.67,-0.03,-0.02,-0.01,-0.59,1.30,10.00,0.00,0.00,0.00
7233.34,57.26,-8.26,3.53,4.66,-0.03,-0.02,-0.01,-0.60,1.28,9.99,0.01,-0.00,0.00
7233.35,57.26,-8.28,3.51,4.65,-0.03,-0.02,-0.01,-0.62,1.27,9.98,0.01,-0.00,0.01
7233.36,57.26,-8.29,3.49,4.65,-0.03,-0.02,-0.01,-0.62,1.25,9.99,0.01,-0.00,0.01
7233.37,57.26,-8.29,3.48,4.66,-0.03,-0.02,-0.00,-0.61,1.24,9.99,0.01,-0.00,0.01
7233.39,57.26,-8.29,3.48,4.66,-0.03,-0.02,0.00,-0.61,1.24,9.98,0.01,-0.00,0.01
7233.40,57.26,-8.27,3.49,4.66,-0.03,-0.02,0.01,-0.59,1.24,9.98,0.01,-0.00,0.01
7233.42,57.27,-8.26,3.52,4.66,-0.03,-0.02,0.01,-0.59,1.26,9.96,0.01,0.00,0.01
7233.43,57.27,-8.25,3.52,4.66,-0.03,-0.02,0.01,-0.56,1.26,9.96,0.01,0.00,0.00
7233.44,57.28,-8.25,3.51,4.65,-0.04,-0.02,0.01,-0.56,1.27,9.95,0.01,0.00,0.00
7233.46,57.28,-8.26,3.52,4.66,-0.04,-0.02,0.01,-0.58,1.29,9.97,0.01,0.00,0.00
7233.48,57.28,-8.26,3.52,4.66,-0.04,-0.02,0.01,-0.59,1.29,9.98,0.01,0.00,0.00
7233.49,57.28,-8.27,3.51,4.65,-0.04,-0.02,0.01,-0.59,1.30,9.98,0.01,0.00,0.00
7233.50,57.28,-8.28,3.52,4.66,-0.03,-0.02,0.01,-0.60,1.29,9.98,0.01,0.00,0.01
7233.52,57.28,-8.27,3.52,4.67,-0.03,-0.02,0.01,-0.59,1.30,9.98,0.01,0.00,0.01
7233.53,57.27,-8.26,3.53,4.68,-0.03,-0.02,0.01,-0.58,1.30,9.98,0.01,0.00,0.01
7233.54,57.27,-8.26,3.54,4.68,-0.03,-0.02,0.01,-0.57,1.30,9.98,0.01,0.00,0.01
7233.55,57.27,-8.25,3.55,4.67,-0.03,-0.02,0.00,-0.57,1.30,9.97,0.01,0.00,0.01
7233.57,57.27,-8.25,3.55,4.67,-0.03,-0.02,0.00,-0.56,1.30,9.96,0.01,0.00,0.00
7233.58,57.28,-8.24,3.54,4.66,-0.03,-0.02,-0.00,-0.56,1.30,9.95,0.01,0.00,0.00
7233.59,57.28,-8.24,3.54,4.67,-0.03,-0.02,-0.00,-0.56,1.29,9.95,0.01,0.00,0.00
7233.60,57.28,-8.24,3.53,4.67,-0.03,-0.02,-0.01,-0.57,1.28,9.95,0.01,0.00,-0.00
7233.61,57.28,-8.24,3.54,4.66,-0.03,-0.02,-0.01,-0.58,1.28,9.95,0.00,0.00,-0.00
7233.63,57.28,-8.25,3.53,4.66,-0.03,-0.02,-0.01,-0.59,1.28,9.96,0.00,0.00,-0.00
7233.64,57.28,-8.26,3.53,4.66,-0.03,-0.02,-0.00,-0.58,1.28,9.98,0.00,0.00,-0.00
7233.65,57.27,-8.27,3.52,4.67,-0.03,-0.02,-0.00,-0.59,1.27,9.98,0.01,0.00,0.00
7233.66,57.27,-8.27,3.52,4.67,-0.03,-0.02,-0.00,-0.60,1.26,9.99,0.01,0.00,0.01
7233.67,57.26,-8.28,3.52,4.65,-0.03,-0.02,-0.00,-0.60,1.27,9.99,0.01,0.00,0.00
7233.69,57.27,-8.28,3.53,4.64,-0.03,-0.02,0.00,-0.58,1.27,9.98,0.00,0.00,0.00
7233.70,57.28,-8.28,3.53,4.65,-0.04,-0.02,-0.00,-0.59,1.28,9.98,0.00,0.00,-0.00
7233.72,57.28,-8.27,3.53,4.65,-0.04,-0.02,-0.00,-0.58,1.28,9.97,0.00,0.00,-0.00
7233.73,57.29,-8.26,3.52,4.64,-0.03,-0.02,-0.00,-0.58,1.28,9.96,0.01,0.00,0.00
7233.75,57.29,-8.27,3.53,4.64,-0.03,-0.02,-0.00,-0.59,1.28,9.96,0.01,0.00,0.00
7233.76,57.29,-8.27,3.53,4.64,-0.03,-0.02,-0.00,-0.59,1.27,9.96,0.01,0.00,0.01
7233.77,57.29,-8.27,3.53,4.65,-0.03,-0.02,-0.00,-0.59,1.27,9.95,0.01,0.00,0.01
7233.79,57.29,-8.27,3.53,4.65,-0.03,-0.02,-0.00,-0.57,1.27,9.95,0.01,0.00,0.01
7233.80,57.30,-8.27,3.53,4.65,-0.03,-0.02,-0.00,-0.56,1.27,9.95,0.01,0.00,0.01
7233.82,57.31,-8.26,3.53,4.65,-0.03,-0.02,-0.00,-0.57,1.27,9.95,0.00,0.00,0.00
7233.83,57.31,-8.27,3.53,4.66,-0.03,-0.02,-0.00,-0.58,1.27,9.96,0.00,0.00,0.00
7233.85,57.30,-8.27,3.53,4.67,-0.03,-0.02,0.00,-0.58,1.27,9.96,0.00,0.00,0.00
7233.86,57.30,-8.26,3.53,4.64,-0.03,-0.02,-0.00,-0.59,1.27,9.96,0.00,0.00,0.00
7233.87,57.30,-8.27,3.54,4.64,-0.03,-0.02,-0.00,-0.60,1.27,9.98,0.00,-0.00,0.00
7233.88,57.30,-8.27,3.55,4.63,-0.03,-0.02,-0.00,-0.60,1.27,10.00,0.00,-0.00,0.01
7233.89,57.31,-8.28,3.55,4.65,-0.03,-0.02,-0.01,-0.60,1.28,10.03,0.00,-0.00,0.01
7233.90,57.32,-8.30,3.54,4.66,-0.03,-0.02,-0.01,-0.60,1.28,10.06,0.00,-0.01,0.01
7233.92,57.33,-8.31,3.53,4.67,-0.03,-0.01,-0.02,-0.60,1.27,10.08,0.00,-0.01,0.02
7233.93,57.35,-8.31,3.51,4.67,-0.03,-0.01,-0.02,-0.59,1.27,10.09,0.00,-0.02,0.02
7233.94,57.40,-8.31,3.50,4.66,-0.02,0.00,-0.03,-0.55,1.25,10.12,0.00,-0.03,0.02
7233.96,57.46,-8.31,3.48,4.66,-0.02,0.01,-0.03,-0.50,1.24,10.14,0.01,-0.04,0.03
7233.97,57.56,-8.33,3.47,4.65,-0.01,0.02,-0.04,-0.46,1.22,10.19,0.01,-0.06,0.03
7233.98,57.70,-8.36,3.49,4.68,-0.01,0.03,-0.05,-0.43,1.21,10.23,0.00,-0.09,0.01
