=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.21 12:17:24 =~=~=~=~=~=~=~=~=~=~=~=
0.00,0.00
3262.57,80.61,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.41,0.20,10.10,0.00,0.00,0.00
3262.58,80.61,-9.98,0.84,1.23,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.00,0.00,0.00
3262.59,80.61,-9.97,0.84,1.23,-0.04,-0.02,-0.00,-0.41,0.19,10.09,0.01,0.00,0.00
3262.60,80.61,-9.98,0.85,1.24,-0.04,-0.02,-0.00,-0.42,0.20,10.09,0.01,0.00,0.00
3262.62,80.61,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3262.63,80.61,-9.98,0.84,1.23,-0.04,-0.02,-0.00,-0.41,0.20,10.11,0.01,0.00,0.00
3262.65,80.62,-9.98,0.84,1.23,-0.04,-0.02,-0.00,-0.40,0.20,10.11,0.01,0.00,0.00
3262.66,80.62,-9.98,0.85,1.23,-0.04,-0.02,0.00,-0.41,0.20,10.10,0.01,0.00,0.00
3262.67,80.63,-9.97,0.85,1.23,-0.04,-0.02,0.00,-0.42,0.20,10.10,0.01,-0.00,0.00
3262.68,80.63,-9.97,0.85,1.23,-0.04,-0.02,0.00,-0.41,0.21,10.10,0.01,0.00,0.00
3262.70,80.63,-9.97,0.84,1.23,-0.04,-0.02,0.00,-0.40,0.21,10.09,0.01,0.00,0.00
3262.71,80.64,-9.97,0.84,1.24,-0.04,-0.02,-0.00,-0.40,0.21,10.08,0.01,0.00,0.00
3262.72,80.64,-9.97,0.85,1.25,-0.04,-0.02,-0.00,-0.41,0.21,10.08,0.01,0.00,0.00
3262.73,80.64,-9.97,0.84,1.24,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3262.74,80.64,-9.98,0.84,1.25,-0.04,-0.02,-0.00,-0.41,0.20,10.10,0.01,0.00,0.00
3262.76,80.63,-9.98,0.84,1.25,-0.04,-0.02,-0.00,-0.41,0.20,10.10,0.01,0.00,0.00
3262.77,80.63,-9.97,0.85,1.26,-0.04,-0.02,-0.00,-0.42,0.21,10.10,0.01,0.00,0.00
3262.78,80.62,-9.97,0.84,1.26,-0.04,-0.02,-0.00,-0.42,0.21,10.11,0.01,0.00,0.00
3262.80,80.61,-9.97,0.84,1.25,-0.04,-0.02,-0.00,-0.41,0.21,10.11,0.01,0.00,0.00
3262.81,80.61,-9.98,0.85,1.24,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3262.82,80.61,-9.99,0.85,1.23,-0.04,-0.02,-0.00,-0.41,0.21,10.10,0.01,0.00,0.00
3262.84,80.62,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.40,0.21,10.10,0.01,0.00,0.00
3262.85,80.62,-9.98,0.85,1.23,-0.04,-0.02,-0.00,-0.40,0.20,10.10,0.00,0.00,0.00
3262.87,80.63,-9.98,0.84,1.23,-0.04,-0.02,-0.00,-0.41,0.21,10.11,0.00,0.00,0.00
3262.89,80.63,-9.98,0.83,1.24,-0.03,-0.02,-0.00,-0.41,0.21,10.10,0.00,0.00,0.00
3262.90,80.63,-9.98,0.83,1.23,-0.03,-0.02,0.00,-0.43,0.20,10.11,0.01,0.00,0.00
